"","cct","cal_new1","N1","cal_new2","N2","cal_new3","N3","PromedioSecundaria","NTotal"
"76586","21ETV0096K",435.195094964443,39,0,40,0,48,145.065031654814,127
"76587","21ETV0099H",463.964272460937,25,0,18,0,22,154.654757486979,65
"76588","21ETV0100G",525.651087443034,150,0,149,0,135,175.217029147678,434
"76589","21ETV0101F",454.407607281794,61,0,53,0,74,151.469202427265,188
"76590","21ETV0103D",462.244214180188,39,0,33,0,33,154.081404726729,105
"76591","21ETV0106A",462.874954223633,16,0,12,0,10,154.291651407878,38
"76592","21ETV0132Z",440.959987474524,23,0,27,0,34,146.986662491508,84
"76593","21ETV0134X",507.612872783954,13,0,17,0,20,169.204290927985,50
"76594","21ETV0135W",451.507593255294,38,0,32,0,40,150.502531085098,110
"76595","21ETV0547X",520.215489850725,35,0,41,0,37,173.405163283575,113
"76596","21ETV0568J",615.379708426339,7,0,6,0,9,205.126569475446,22
"76597","21ETV0578Q",395.592964172363,4,0,6,0,3,131.864321390788,13
"76598","21ETV0584A",609.548821131388,48,0,61,0,48,203.182940377129,157
"76599","21ETV0591K",452.69751824273,18,0,25,0,23,150.899172747577,66
"76600","21ETV0592J",486.14436340332,4,0,11,0,8,162.04812113444,23
"76601","21ETV0594H",478.212520599365,8,0,12,0,11,159.404173533122,31
"76602","21ETV0595G",441.868754916721,36,0,23,0,28,147.28958497224,87
"76603","21ETV0602Z",425.854871749878,16,0,13,0,16,141.951623916626,45
"76604","21ETV0603Z",528.032977294922,10,0,12,0,20,176.010992431641,42
"76605","21ETV0604Y",481.447221022386,13,0,18,0,15,160.482407007462,46
"76606","21ETV0605X",451.179161658654,39,0,32,0,21,150.393053886218,92
"76607","21ETV0619Z",500.139865875244,16,0,7,0,19,166.713288625081,42
"76608","21ETV0647W",579.537362416585,24,0,16,0,16,193.179120805528,56
"76609","21ETV0648V",622.04906695822,46,0,51,0,49,207.349688986073,146
"76610","21ETV0660Q",521.820527449898,23,0,15,0,21,173.940175816633,59
"76611","21ETV0661P",692.872116088867,16,0,15,0,14,230.957372029622,45
"76612","21ETV0668I",541.711109161377,16,0,22,0,18,180.570369720459,56
"76613","21ETV0669H",465.007415771484,14,0,14,0,20,155.002471923828,48
"76614","21ETV0679O",525.700155203683,35,0,28,0,32,175.233385067894,95
"76615","21ETV0696E",577.929613113403,16,0,11,0,12,192.643204371134,39
"76616","21ETV0702Z",543.555217069738,34,0,36,0,46,181.185072356579,116
"76617","21ETV0704X",563.755010268267,34,0,40,0,26,187.918336756089,100
"76618","21ETV0705W",441.030113220215,24,0,31,0,28,147.010037740072,83
"76619","21ETV0712F",579.377076890734,18,0,19,0,18,193.125692296911,55
"76620","21ETV0721N",547.073513031006,16,0,11,0,8,182.357837677002,35
"76621","21ETV0724K",548.074331183183,38,0,39,0,37,182.691443727728,114
"76622","21ETV0726I",563.817757161458,15,0,16,0,16,187.939252387153,47
"76623","21ETV0743Z",438.712891896566,24,0,24,0,21,146.237630632189,69
"76624","21ETV0751H",447.936370849609,10,0,18,0,13,149.312123616536,41
"76625","21ETV0753F",648.299886067708,21,0,19,0,22,216.099962022569,62
"76626","21ETV0756C",596.624957540761,23,0,19,0,21,198.87498584692,63
"76627","21ETV0767I",541.109649658203,10,0,9,0,9,180.369883219401,28
"76628","21ETV0768H",464.175421578544,28,0,25,0,24,154.725140526181,77
"76629","21ETV0773T",461.010907854353,7,0,6,0,4,153.670302618118,17
"76630","21ETV0774S",608.914042154948,15,0,17,0,15,202.971347384983,47
"76631","21ETV0775R",479.84828338623,20,0,17,0,22,159.94942779541,59
"76632","21ETV0776Q",667.966873168945,8,0,16,0,15,222.655624389648,39
"76633","21ETV0793G",529.086338923528,13,0,11,0,11,176.362112974509,35
"76634","21ETV0795E",479.243999905056,18,0,12,0,21,159.747999968352,51
"76635","21ETV0801Z",466.395045471191,20,0,20,0,17,155.465015157064,57
"76636","21ETV0804W",554.656195322672,24,0,23,0,28,184.885398440891,75
"76637","21ETV0810G",556.485746111189,14,0,11,0,10,185.49524870373,35
"76638","21ETV0822L",450.111175537109,8,0,10,0,7,150.03705851237,25
"76639","21ETV0823K",455.841626485189,12,0,11,0,8,151.947208828396,31
"76640","21ETV0824J",474.006064860026,15,0,13,0,12,158.002021620009,40
"76641","21ETV0825I",449.913402850811,13,0,14,0,8,149.971134283604,35
"76642","21ETV0826H",615.284869025735,17,0,15,0,12,205.094956341912,44
"76643","21ETV0842Z",564.560674031576,12,0,10,0,11,188.186891343859,33
"76644","21ETV0843Y",509.972139246324,17,0,16,0,13,169.990713082108,46
"76645","21ETV0845W",517.62463684082,10,0,11,0,14,172.541545613607,35
"76646","21ETV0864K",509.756864420573,15,0,11,0,10,169.918954806858,36
"76647","21ETV0865J",583.30208984375,25,0,24,0,22,194.434029947917,71
"76648","21ETV0866I",460.314122980291,11,0,14,0,10,153.43804099343,35
"76649","21ETV0880B",604.919875372024,21,0,20,0,16,201.639958457341,57
"76650","21ETV0883Z",663.994861949574,11,0,12,0,13,221.331620649858,36
"76651","21ETV0884Y",552.555923461914,8,0,10,0,13,184.185307820638,31
"76652","21ETV0893F",464.688896179199,8,0,16,0,7,154.8962987264,31
"76653","21ETV0905U",489.225283813477,10,0,12,0,13,163.075094604492,35
"76654","21ETV0906T",550.372266496931,14,0,12,0,17,183.457422165644,43
"76655","21ETV0907S",588.707535963792,13,0,20,0,13,196.235845321264,46
"76656","21ETV0912D",463.690250743519,22,0,18,0,21,154.563416914506,61
"76657","21ETV0913C",444.129241943359,15,0,12,0,10,148.043080647786,37
"76658","21ETV0914B",585.347887039185,16,0,10,0,9,195.115962346395,35
"76659","21ETV0915A",433.40571812221,14,0,20,0,12,144.468572707403,46
"76660","21ETV0916Z",391.612201509022,21,0,20,0,9,130.537400503007,50
"76661","21ETV0921L",410.190508328951,26,0,11,0,9,136.730169442984,46
"76662","21ETV0942Y",415.879675292969,10,0,5,0,10,138.62655843099,25
"76663","21PES0149Z",597.875881797389,19,0,12,0,18,199.29196059913,49
"76664","21PES0355H",575.748051362879,34,0,34,0,33,191.91601712096,101
"76665","21PES0444A",481.151788330078,5,0,7,0,7,160.383929443359,19
"76666","21PES0491L",539.67731008222,31,0,21,0,15,179.892436694073,67
"76667","21PES0502A",496.76904296875,13,0,19,0,25,165.589680989583,57
"76668","21PST0008S",617.836818150112,21,0,29,0,30,205.945606050037,80
"76669","21DES0034T",482.568535494517,83,0,64,0,90,160.856178498172,237
"76670","21DSN0026S",462.68388264974,15,0,15,0,16,154.227960883247,46
"76671","21DST0031O",549.686386108398,92,0,81,0,85,183.228795369466,258
"76672","21DST0037I",542.040238847617,247,0,212,0,210,180.680079615872,669
"76673","21DTV0040J",476.621339111328,25,0,16,0,20,158.873779703776,61
"76674","21DTV0111N",522.572594684103,46,0,42,0,38,174.190864894701,126
"76675","21DTV0151O",481.795876136193,26,0,18,0,30,160.598625378731,74
"76676","21DTV0177W",455.964541965061,9,0,9,0,11,151.98818065502,29
"76677","21DTV0181I",540.528587341309,24,0,19,0,18,180.176195780436,61
"76678","21DTV0187C",457.946466445923,16,0,14,0,21,152.648822148641,51
"76679","21DTV0271A",489.54681037454,17,0,20,0,17,163.182270124847,54
"76680","21DTV0278U",480.832748413086,10,0,7,0,13,160.277582804362,30
"76681","21DTV0300F",632.937510172526,9,0,11,0,8,210.979170057509,28
"76682","21DTV0301E",427.995750427246,4,0,3,0,5,142.665250142415,12
"76683","21DTV0319D",518.14187943308,19,0,22,0,19,172.713959811027,60
"76684","21DTV0335V",501.086032867432,16,0,13,0,11,167.028677622477,40
"76685","21DTV0336U",463.766890676398,19,0,18,0,13,154.588963558799,50
"76686","21DTV0337T",579.907620239258,10,0,7,0,10,193.302540079753,27
"76687","21DTV0358F",450.377248128255,27,0,21,0,21,150.125749376085,69
"76688","21DTV0402C",474.122329711914,6,0,8,0,10,158.040776570638,24
"76689","21DTV0403B",422.261557442801,7,0,8,0,4,140.753852480934,19
"76690","21DTV0430Z",507.775985717773,14,0,9,0,17,169.258661905924,40
"76691","21DTV0456G",479.281336734169,19,0,13,0,11,159.760445578056,43
"76692","21DTV0475V",569.492786407471,8,0,10,0,9,189.83092880249,27
"76693","21DTV0491M",457.115447998047,4,0,9,0,10,152.371815999349,23
"76694","21DTV0492L",418.284233093262,4,0,6,0,6,139.428077697754,16
"76695","21DTV0510K",444.723556518555,14,0,17,0,11,148.241185506185,42
"76696","21EES0023M",508.877322963901,143,0,147,0,115,169.6257743213,405
"76697","21EES0106V",566.989129892985,120,0,119,0,112,188.996376630995,351
"76698","21EES0321L",512.414999389648,30,0,30,0,31,170.804999796549,91
"76699","21EES0342Y",433.499285888672,25,0,17,0,23,144.499761962891,65
"76700","21ETV0002F",492.342692057292,12,0,12,0,15,164.114230685764,39
"76701","21ETV0006B",517.640536577274,39,0,37,0,45,172.546845525758,121
"76702","21ETV0008Z",513.660530783913,11,0,9,0,8,171.220176927971,28
"76703","21ETV0013L",536.675530569894,14,0,11,0,14,178.891843523298,39
"76704","21ETV0016I",459.979563395182,12,0,14,0,15,153.326521131727,41
"76705","21ETV0020V",510.14805924265,38,0,37,0,44,170.049353080883,119
"76706","21ETV0021U",513.35516536937,17,0,13,0,11,171.118388456457,41
"76707","21ETV0022T",500.78577846951,18,0,15,0,10,166.92859282317,43
"76708","21ETV0024R",538.925919305711,21,0,16,0,24,179.641973101904,61
"76709","21ETV0026P",597.173577444894,28,0,29,0,28,199.057859148298,85
"76710","21ETV0029M",498.85206251878,13,0,18,0,25,166.284020839593,56
"76711","21ETV0031A",623.862901475694,18,0,9,0,10,207.954300491898,37
"76712","21ETV0033Z",534.35629827326,11,0,6,0,11,178.118766091087,28
"76713","21ETV0035X",431.401652943004,33,0,41,0,34,143.800550981001,108
"76714","21ETV0054L",567.49194058505,22,0,29,0,24,189.163980195017,75
"76715","21ETV0055K",507.795395591042,44,0,47,0,44,169.265131863681,135
"76716","21ETV0056J",527.876554361979,15,0,20,0,30,175.958851453993,65
"76717","21ETV0057I",496.043340047201,12,0,12,0,11,165.347780015733,35
"76718","21ETV0060W",597.078668212891,30,0,24,0,30,199.02622273763,84
"76719","21ETV0061V",481.544599260603,7,0,8,0,6,160.514866420201,21
"76720","21ETV0062U",645.775242396763,21,0,30,0,29,215.258414132254,80
"76721","21ETV0063T",434.956893023323,17,0,17,0,16,144.985631007774,50
"76722","21ETV0066Q",500.867895507812,15,0,17,0,18,166.955965169271,50
"76723","21ETV0067P",508.613930150082,38,0,35,0,35,169.537976716694,108
"76724","21ETV0068O",516.516067504883,16,0,13,0,29,172.172022501628,58
"76725","21ETV0069N",511.323338826497,30,0,38,0,31,170.441112942166,99
"76726","21ETV0072A",489.420623779297,18,0,22,0,22,163.140207926432,62
"76727","21ETV0073Z",513.884561639083,19,0,16,0,14,171.294853879694,49
"76728","21ETV0075Y",548.190349578857,24,0,23,0,27,182.730116526286,74
"76729","21ETV0556E",589.715986328125,25,0,21,0,22,196.571995442708,68
"76730","21ETV0582C",438.621259053548,12,0,12,0,6,146.207086351183,30
"76731","21ETV0606W",489.118032015287,52,0,26,0,29,163.039344005096,107
"76732","21ETV0634S",505.854630126953,25,0,21,0,23,168.618210042318,69
"76733","21ETV0635R",444.076473659939,9,0,21,0,14,148.02549121998,44
"76734","21ETV0649U",480.930242538452,16,0,15,0,14,160.310080846151,45
"76735","21ETV0662O",544.624018742488,13,0,6,0,9,181.541339580829,28
"76736","21ETV0663N",477.388186645508,10,0,14,0,14,159.129395548503,38
"76737","21ETV0664M",480.962184361049,7,0,12,0,14,160.32072812035,33
"76738","21ETV0665L",518.785430908203,6,0,13,0,9,172.928476969401,28
"76739","21ETV0677Q",645.481855912642,11,0,10,0,10,215.160618637547,31
"76740","21ETV0682B",602.761224920099,11,0,9,0,14,200.9204083067,34
"76741","21ETV0688W",584.319913736979,15,0,9,0,20,194.773304578993,44
"76742","21ETV0690K",500.126181862571,11,0,8,0,9,166.708727287524,28
"76743","21ETV0695F",533.547038416709,31,0,37,0,38,177.84901280557,106
"76744","21ETV0718Z",456.322391086155,9,0,5,0,9,152.107463695385,23
"76745","21ETV0723L",487.106776450997,67,0,71,0,47,162.368925483666,185
"76746","21ETV0725J",488.318651471819,14,0,10,0,14,162.77288382394,38
"76747","21ETV0742Z",542.93398770419,11,0,16,0,9,180.977995901397,36
"76748","21ETV0754E",506.213185628255,24,0,16,0,18,168.737728542752,58
"76749","21ETV0777P",528.348556518555,14,0,16,0,15,176.116185506185,45
"76750","21ETV0778O",588.75220489502,16,0,12,0,15,196.250734965007,43
"76751","21ETV0803X",506.825189208984,15,0,26,0,18,168.941729736328,59
"76752","21ETV0811F",550.476607259115,15,0,13,0,11,183.492202419705,39
"76753","21ETV0827G",528.23913192749,8,0,14,0,8,176.079710642497,30
"76754","21ETV0846V",476.712564086914,20,0,17,0,16,158.904188028971,53
"76755","21ETV0868G",492.274518694196,7,0,5,0,6,164.091506231399,18
"76756","21ETV0879M",493.732076009115,6,0,2,0,8,164.577358669705,16
"76757","21ETV0885X",415.905385335286,9,0,12,0,7,138.635128445095,28
"76758","21ETV0896C",388.152763366699,4,0,10,0,5,129.384254455566,19
"76759","21PES0452J",500.53532409668,4,0,5,0,3,166.845108032227,12
"76760","21PES0484B",567.571205832741,11,0,3,0,9,189.190401944247,23
"76761","21DES0001B",542.091741706539,567,0,505,0,509,180.697247235513,1581
"76762","21DES0007W",513.689748181795,190,0,173,0,208,171.229916060598,571
"76763","21DES0079P",555.019412267776,168,0,178,0,184,185.006470755925,530
"76764","21DES0085Z",511.979610516948,310,0,305,0,269,170.659870172316,884
"76765","21DES0097E",515.592345626266,54,0,62,0,67,171.864115208755,183
"76766","21DES0100B",481.983439749505,229,0,208,0,225,160.661146583168,662
"76767","21DES0123M",493.502696355184,48,0,45,0,47,164.500898785061,140
"76768","21DES0124L",369.340721130371,4,0,5,0,2,123.113573710124,11
"76769","21DES0131V",534.807551203547,74,0,81,0,75,178.269183734516,230
"76770","21DST0022G",486.872722741329,66,0,58,0,48,162.290907580443,172
"76771","21DST0029Z",550.751291112962,306,0,347,0,341,183.583763704321,994
"76772","21DST0086R",496.087727498665,139,0,140,0,132,165.362575832888,411
"76773","21DST0102S",553.43429914202,70,0,72,0,60,184.478099714007,202
"76774","21DTV0010P",504.536463120404,51,0,66,0,51,168.178821040135,168
"76775","21DTV0014L",548.040846880745,136,0,127,0,148,182.680282293582,411
"76776","21DTV0020W",607.953464551904,87,0,70,0,82,202.651154850635,239
"76777","21DTV0041I",489.798407700483,85,0,52,0,79,163.266135900161,216
"76778","21DTV0063U",461.518360338713,76,0,59,0,87,153.839453446238,222
"76779","21DTV0084G",641.642216380049,41,0,42,0,51,213.88073879335,134
"76780","21DTV0094N",559.601989962531,141,0,154,0,153,186.533996654177,448
"76781","21DTV0101G",559.860931396484,53,0,30,0,50,186.620310465495,133
"76782","21DTV0103E",481.952331192192,87,0,93,0,68,160.650777064064,248
"76783","21DTV0106B",542.085857209705,84,0,71,0,88,180.695285736568,243
"76784","21DTV0123S",573.2523208246,41,0,31,0,35,191.084106941533,107
"76785","21DTV0148A",465.135252634684,24,0,26,0,28,155.045084211561,78
"76786","21DTV0158H",650.221569824219,10,0,20,0,15,216.74052327474,45
"76787","21DTV0217G",527.851241167854,17,0,22,0,19,175.950413722618,58
"76788","21DTV0218F",575.215863037109,10,0,15,0,8,191.73862101237,33
"76789","21DTV0238T",573.394445800781,20,0,7,0,13,191.131481933594,40
"76790","21DTV0241G",591.212961196899,16,0,16,0,16,197.070987065633,48
"76791","21DTV0242F",507.36491394043,14,0,17,0,16,169.121637980143,47
"76792","21DTV0243E",468.191971998948,13,0,17,0,18,156.063990666316,48
"76793","21DTV0251N",552.404361724854,8,0,9,0,12,184.134787241618,29
"76794","21DTV0252M",416.6423924764,12,0,15,0,11,138.880797492133,38
"76795","21DTV0254K",701.489128960503,9,0,9,0,9,233.829709653501,27
"76796","21DTV0257H",485.702723406363,69,0,49,0,62,161.900907802121,180
"76797","21DTV0261U",487.873702105354,34,0,23,0,23,162.624567368451,80
"76798","21DTV0266P",539.0275390625,10,0,12,0,12,179.675846354167,34
"76799","21DTV0267O",591.072793579102,10,0,15,0,25,197.024264526367,50
"76800","21DTV0296J",428.074277010831,11,0,12,0,16,142.691425670277,39
"76801","21DTV0311L",569.041496863732,13,0,17,0,16,189.680498954577,46
"76802","21DTV0327M",478.741660740065,23,0,11,0,16,159.580553580022,50
"76803","21DTV0338S",498.423783196343,36,0,19,0,24,166.141261065448,79
"76804","21DTV0341F",536.152039845785,24,0,27,0,27,178.717346615262,78
"76805","21DTV0344C",547.0909465443,22,0,22,0,16,182.3636488481,60
"76806","21DTV0345B",563.563060760498,24,0,29,0,15,187.854353586833,68
"76807","21DTV0346A",499.876209174262,45,0,38,0,34,166.625403058087,117
"76808","21DTV0349Y",543.505809238979,14,0,7,0,19,181.16860307966,40
"76809","21DTV0360U",451.055171086238,65,0,68,0,49,150.351723695413,182
"76810","21DTV0361T",500.187137379366,17,0,12,0,9,166.729045793122,38
"76811","21DTV0377U",609.729486083984,20,0,14,0,22,203.243162027995,56
"76812","21DTV0404A",515.188064575195,12,0,13,0,14,171.729354858398,39
"76813","21DTV0405Z",516.936041025015,26,0,14,0,28,172.312013675005,68
"76814","21DTV0433W",496.182366265191,9,0,6,0,11,165.394122088397,26
"76815","21DTV0434V",440.481648254395,20,0,17,0,14,146.827216084798,51
"76816","21DTV0435U",501.710525050308,33,0,18,0,23,167.236841683436,74
"76817","21DTV0436T",551.567638578869,21,0,14,0,12,183.85587952629,47
"76818","21DTV0437S",485.680486505682,11,0,6,0,5,161.893495501894,22
"76819","21DTV0438R",494.852554321289,8,0,9,0,11,164.95085144043,28
"76820","21DTV0459D",508.153345281428,22,0,13,0,18,169.384448427143,53
"76821","21DTV0460T",409.944327799479,15,0,13,0,17,136.648109266493,45
"76822","21DTV0486A",458.780456542969,13,0,14,0,11,152.926818847656,38
"76823","21DTV0490N",586.234592982701,7,0,6,0,11,195.411530994234,24
"76824","21DTV0495I",513.764923095703,16,0,16,0,14,171.254974365234,46
"76825","21DTV0501C",561.791058349609,5,0,4,0,6,187.263686116536,15
"76826","21DTV0516E",584.610055106027,14,0,13,0,12,194.870018368676,39
"76827","21DTV0517D",538.603068958629,22,0,17,0,15,179.534356319543,54
"76828","21DTV0522P",531.647240638733,32,0,19,0,20,177.215746879578,71
"76829","21DTV0528J",515.326153564453,10,0,9,0,11,171.775384521484,30
"76830","21DTV0529I",464.778363037109,5,0,4,0,4,154.92612101237,13
"76831","21DTV0530Y",504.615237426758,10,0,12,0,14,168.205079142253,36
"76832","21DTV0542C",490.861610695168,27,0,22,0,28,163.620536898389,77
"76833","21DTV0547Y",550.408113367417,17,0,14,0,0,183.469371122472,31
"76834","21DTV0554H",490.672790527344,11,0,0,0,0,163.557596842448,11
"76835","21DTV0555G",500.468563682155,19,0,0,0,0,166.822854560718,19
"76836","21EES0012G",546.72562344103,83,0,70,0,77,182.241874480343,230
"76837","21EES0014E",494.464585113525,80,0,67,0,63,164.821528371175,210
"76838","21EES0245W",549.810746192932,64,0,43,0,63,183.270248730977,170
"76839","21EES0311E",626.990280151367,10,0,10,0,27,208.996760050456,47
"76840","21ETV0403A",568.190192328559,9,0,12,0,9,189.396730776186,30
"76841","21ETV0404Z",535.994047546387,20,0,21,0,18,178.664682515462,59
"76842","21ETV0406Y",476.240524291992,14,0,23,0,18,158.746841430664,55
"76843","21ETV0408W",487.359620038201,34,0,34,0,36,162.4532066794,104
"76844","21ETV0410K",731.15752752896,29,0,17,0,20,243.719175842987,66
"76845","21ETV0412I",473.009883880615,24,0,23,0,22,157.669961293538,69
"76846","21ETV0413H",601.769248268821,22,0,17,0,20,200.58974942294,59
"76847","21ETV0426L",554.696666111456,107,0,125,0,107,184.898888703819,339
"76848","21ETV0427K",538.562098185221,18,0,17,0,18,179.520699395074,53
"76849","21ETV0428J",490.054617987739,36,0,33,0,39,163.351539329246,108
"76850","21ETV0430Y",534.012921142578,10,0,8,0,15,178.004307047526,33
"76851","21ETV0431X",471.657895174893,44,0,22,0,30,157.219298391631,96
"76852","21ETV0433V",486.058177947998,16,0,14,0,14,162.019392649333,44
"76853","21ETV0435T",572.240966796875,18,0,19,0,20,190.746988932292,57
"76854","21ETV0450L",505.131163566343,31,0,17,0,22,168.377054522114,70
"76855","21ETV0452J",519.327840169271,9,0,10,0,5,173.109280056424,24
"76856","21ETV0454H",428.463539123535,4,0,0,0,3,142.821179707845,7
"76857","21ETV0456F",510.362426757812,4,0,5,0,9,170.120808919271,18
"76858","21ETV0457E",629.803658762286,62,0,62,0,72,209.934552920762,196
"76859","21ETV0458D",483.826120066088,43,0,30,0,38,161.275373355363,111
"76860","21ETV0462Q",470.736857218915,83,0,54,0,68,156.912285739638,205
"76861","21ETV0464O",528.036462148031,48,0,45,0,48,176.012154049344,141
"76862","21ETV0466M",500.244523351333,85,0,90,0,83,166.748174450444,258
"76863","21ETV0467L",601.23278266059,45,0,36,0,26,200.41092755353,107
