"","cct","promedioEsp","promedioMat","promedioGeneral"
"11428","30ETH0335I2",498.52,352.57,425.545
"11429","30ETH0336H2",425.83,282.14,353.985
"11430","30ETH0337G2",406.18,297.09,351.635
"11431","30ETH0338F2",449.07,289,369.035
"11432","30ETH0339E2",451.94,377.94,414.94
"11433","30ETH0340U2",362.07,257.21,309.64
"11434","30ETH0341T2",440.15,300.1,370.125
"11435","30ETH0342S2",427,305.58,366.29
"11436","30ETH0343R2",520.15,400.15,460.15
"11437","30ETH0344Q2",494.41,319.66,407.035
"11438","30ETH0345P2",471.74,328.5,400.12
"11439","30ETH0346O2",401.4,262.96,332.18
"11440","30ETH0347N2",443.94,253.4,348.67
"11441","30ETH0348M2",358.3,243.47,300.885
"11442","30ETH0349L2",322.33,300.12,311.225
"11443","30ETH0350A2",338.21,285.77,311.99
"11444","30ETH0351Z2",367.45,254.96,311.205
"11445","30ETH0352Z2",320.76,289,304.88
"11446","30ETH0353Y2",533.42,377.92,455.67
"11447","30ETH0354X2",490.57,338.23,414.4
"11448","30ETH0355W2",372.7,260.18,316.44
"11449","30ETH0356V2",497.25,326.4,411.825
"11450","30ETH0357U2",472.63,362.46,417.545
"11451","30ETH0358T2",416,314.38,365.19
"11452","30ETH0359S2",347.5,270.26,308.88
"11453","30ETH0360H2",445.84,340.47,393.155
"11454","30ETH0361G2",450.12,333.44,391.78
"11455","30ETH0362F2",439.24,397.84,418.54
"11456","30ETH0363E2",396.58,424.82,410.7
"11457","30ETH0364D2",475.09,325.12,400.105
"11458","30ETH0365C2",404.9,338.22,371.56
"11459","30ETH0366B2",415.54,338.58,377.06
"11460","30ETH0367A2",370.5,266.72,318.61
"11461","30ETH0368Z2",518.94,342.65,430.795
"11462","30ETH0369Z2",438.23,304.84,371.535
"11463","30ETH0370O2",456.62,282.15,369.385
"11464","30ETH0371N2",516.19,333.43,424.81
"11465","30ETH0372M2",559.12,405.31,482.215
"11466","30ETH0373L2",403.26,301.64,352.45
"11467","30ETH0374K2",527.39,412.27,469.83
"11468","30ETH0375J2",441.81,358.45,400.13
"11469","30ETH0376I2",539.5,388.02,463.76
"11470","30ETH0377H2",486.43,372.72,429.575
"11471","30ETH0378G2",473.02,321.05,397.035
"11472","30ETH0379F2",490.04,339.24,414.64
"11473","30ETH0380V2",368.26,281.26,324.76
"11474","30ETH0381U2",455.83,266.75,361.29
"11475","30ETH0382T2",431.27,274.13,352.7
"11476","30ETH0383S2",481.95,366.81,424.38
"11477","30ETH0384R2",591.13,644.6,617.865
"11478","30ETH0385Q2",436.55,303.14,369.845
"11479","30ETH0386P2",514.8,418.88,466.84
"11480","30ETH0387O2",391.43,316.09,353.76
"11481","30ETH0388N2",429.78,229.67,329.725
"11482","30ETH0389M2",418.8,296.12,357.46
"11483","30ETH0391A2",633.44,483.5,558.47
"11484","30ETH0392Z2",375.12,233.38,304.25
"11485","30ETH0393Z2",444.67,311.25,377.96
"11486","30ETH0394Y2",553.8,368.24,461.02
"11487","30ETH0395X2",543.67,492.46,518.065
"11488","30ETH0396W2",594.78,434.82,514.8
"11489","30ETH0397V1",545.57,400.14,472.855
"11490","30ETH0398U2",460.2,320.12,390.16
"11491","30ETH0399T2",427.59,357,392.295
"11492","30ETH0400S2",363.55,359.31,361.43
"11493","30ETH0401R2",466.83,340.89,403.86
"11494","30ETH0402Q2",436.08,395.04,415.56
"11495","30ETH0403P2",509.27,351.61,430.44
"11496","30ETH0404O2",524,314.43,419.215
"11497","30ETH0405N1",417.63,312.42,365.025
"11498","30ETH0406M2",500.17,244.5,372.335
"11499","30ETH0407L2",533.47,503.86,518.665
"11500","30ETH0409J2",495.38,447.79,471.585
"11501","30ETH0412X2",375.06,358.44,366.75
"11502","30ETH0413W2",477.04,323.15,400.095
"11503","30ETH0414V2",500.12,433.53,466.825
"11504","30ETH0415U2",333.42,248.55,290.985
"11505","30ETH0416T2",503.48,376.86,440.17
"11506","30ETH0417S2",563.14,459.44,511.29
"11507","30ETH0418R2",538.54,410.42,474.48
"11508","30ETH0419Q2",390.63,292.15,341.39
"11509","30ETH0420F2",541.17,435.85,488.51
"11510","30ETH0421E2",555.67,289,422.335
"11511","30ETH0422D2",444.58,311.17,377.875
"11512","30ETH0423C2",496.47,318.67,407.57
"11513","30ETH0424B2",434.78,376.12,405.45
"11514","30ETH0425A2",471.57,314.39,392.98
"11515","30ETH0426Z2",471.52,328.78,400.15
"11516","30ETH0427Z2",363.62,261.96,312.79
"11517","30ETH0428Y2",573.5,253.4,413.45
"11518","30ETH0429X2",493.4,253.4,373.4
"11519","30ETH0430M2",445.97,300.09,373.03
"11520","30ETH0431L2",536.14,525.52,530.83
"11521","30ETH0432K2",442.52,327.41,384.965
"11522","30ETH0433J2",410.35,328.35,369.35
"11523","30ETH0434I2",373.5,306.8,340.15
"11524","30ETH0435H2",507.77,395,451.385
"11525","30ETH0436G2",456.6,271.85,364.225
"11526","30ETH0437F2",487.12,353.75,420.435
"11527","30ETH0438E2",473.19,371.6,422.395
"11528","30ETH0439D2",506.26,318.67,412.465
"11529","30ETH0440T2",454.01,302.66,378.335
"11530","30ETH0441S2",394.11,248.55,321.33
"11531","30ETH0442R2",298.97,208.61,253.79
"11532","30ETH0443Q2",485.86,343,414.43
"11533","30ETH0444P2",477.92,411.33,444.625
"11534","30ETH0445O1",428.57,333.43,381
"11535","30ETH0446N2",497.54,395.02,446.28
"11536","30ETH0447M2",548.81,507.96,528.385
"11537","30ETH0448L2",403.68,228.11,315.895
"11538","30ETH0449K2",382.63,277.26,329.945
"11539","30ETH0450Z2",521.71,372.76,447.235
"11540","30ETH0451Z2",466.8,460.15,463.475
"11541","30ETH0452Y2",333.5,277.83,305.665
"11542","30ETH0453X2",457.29,323.93,390.61
"11543","30ETH0454W2",521.71,474.62,498.165
"11544","30ETH0455V2",423.66,376.57,400.115
"11545","30ETH0456U2",459.39,733.5,596.445
"11546","30ETH0457T2",413.48,461.56,437.52
"11547","30ETH0458S2",511.27,305.67,408.47
"11548","30ETH0459R2",212.71,225.43,219.07
"11549","30ETH0460G2",513.85,411.97,462.91
"11550","30ETH0461F2",486.2,321.31,403.755
"11551","30ETH0462E2",471.48,430.1,450.79
"11552","30ETH0463D2",413.45,333.5,373.475
"11553","30ETH0464C2",513.88,317.74,415.81
"11554","30ETH0465B2",566.75,433.43,500.09
"11555","30ETH0466A2",487.89,340.47,414.18
"11556","30ETH0467Z2",383.44,300.12,341.78
"11557","30ETH0468Z2",394.07,357.73,375.9
"11558","30ETH0469Y2",517.64,333.45,425.545
"11559","30ETH0470N2",515.91,424.68,470.295
"11560","30ETH0471M1",477.06,287.23,382.145
"11561","30ETH0472L2",422.42,311.25,366.835
"11562","30ETH0473K2",415.84,302.06,358.95
"11563","30ETH0474J2",382.63,256.21,319.42
"11564","30ETH0475I2",443.48,443.45,443.465
"11565","30ETH0476H2",406.27,297.05,351.66
"11566","30ETH0477G2",473.89,347.53,410.71
"11567","30ETH0478F2",400.11,266.72,333.415
"11568","30ETH0479E2",350.12,266.75,308.435
"11569","30ETH0480U1",437.85,339.28,388.565
"11570","30ETH0481T2",472.1,397.5,434.8
"11571","30ETH0482S2",458.97,262.82,360.895
"11572","30ETH0483R2",552.16,392.16,472.16
"11573","30ETH0484Q2",304.12,229.29,266.705
"11574","30ETH0485P2",491.84,350.16,421
"11575","30ETH0486O2",493.47,311.18,402.325
"11576","30ETH0487N2",425.41,333.41,379.41
"11577","30ETH0488M2",500.15,313.45,406.8
"11578","30ETH0489L2",437.17,274.17,355.67
"11579","30ETH0490A2",446.82,253.4,350.11
"11580","30ETH0491Z2",291.75,208.34,250.045
"11581","30ETH0492Z2",482.5,306,394.25
"11582","30ETH0493Y2",439.35,345.26,392.305
"11583","30ETH0494X2",560.88,427.65,494.265
"11584","30ETH0495W2",391.84,275.03,333.435
"11585","30ETH0496V2",512.78,351.84,432.31
"11586","30ETH0497U2",333.42,312.42,322.92
"11587","30ETH0498T2",518.61,392.78,455.695
"11588","30ETH0499S2",472.16,466.8,469.48
"11589","30ETH0500R2",371.57,257.19,314.38
"11590","30ETH0501Q2",540.89,407.67,474.28
"11591","30ETH0502P2",551.64,491.12,521.38
"11592","30ETH0503O2",416.79,294.54,355.665
"11593","30ETH0504N2",375.06,341.81,358.435
"11594","30ETH0505M2",440.13,351.27,395.7
"11595","30ETH0506L2",318,266.73,292.365
"11596","30ETH0507K2",490.04,292.87,391.455
"11597","30ETH0508J2",443.04,357.32,400.18
"11598","30ETH0509I2",503.35,357.01,430.18
"11599","30ETH0510Y1",590.54,457.36,523.95
"11600","30ETH0511X2",422.39,303.83,363.11
"11601","30ETH0512W2",388.71,304.17,346.44
"11602","30ETH0513V2",496.5,378,437.25
"11603","30ETH0514U2",353.5,246.7,300.1
"11604","30ETH0515T2",449.1,329.03,389.065
"11605","30ETH0516S2",487.4,410.4,448.9
"11606","30ETH0517R2",431.49,368.78,400.135
"11607","30ETH0518Q2",546.9,333.4,440.15
"11608","30ETH0519P2",454.71,264.73,359.72
"11609","30ETH0520E2",506.8,360.1,433.45
"11610","30ETH0521D2",409.64,285.82,347.73
"11611","30ETH0522C2",372.71,278.53,325.62
"11612","30ETH0523B2",384.69,282.15,333.42
"11613","30ETH0524A2",466.83,377.83,422.33
"11614","30ETH0525Z2",450.76,424.16,437.46
"11615","30ETH0526Z2",425.81,328.35,377.08
"11616","30ETH0527Y2",501.63,385.74,443.685
"11617","30ETH0528X2",289,244.5,266.75
"11618","30ETH0529W2",481.58,400.17,440.875
"11619","30ETH0530L2",552.14,285.44,418.79
"11620","30ETH0531K2",453.57,340.12,396.845
"11621","30ETH0532J2",422.42,289,355.71
"11622","30ETH0533I2",284.94,240.45,262.695
"11623","30ETH0534H2",552.43,504.93,528.68
"11624","30ETH0535G2",619.07,581.14,600.105
"11625","30ETH0536F2",345.04,246.43,295.735
"11626","30ETH0537E2",409.61,381.11,395.36
"11627","30ETH0538D2",493.48,322.35,407.915
"11628","30ETH0540S2",297.05,224.27,260.66
"11629","30ETH0541R2",440.15,329,384.575
"11630","30ETH0542Q2",475.7,342.37,409.035
"11631","30ETH0543P2",498.12,278.53,388.325
"11632","30ETH0544O2",466.83,333.5,400.165
"11633","30ETH0545N2",430.03,296.66,363.345
"11634","30ETH0546M2",410.27,224.27,317.27
"11635","30ETH0547L2",555.67,450.15,502.91
"11636","30ETH0548K2",496.39,422.39,459.39
"11637","30ETH0549J2",373.45,320.1,346.775
"11638","30ETH0550Z2",283.44,233.38,258.41
"11639","30ETH0551Y2",431.33,271.2,351.265
"11640","30ETH0552X2",454.71,353.64,404.175
"11641","30ETH0553W2",565.3,356.7,461
"11642","30ETH0554V2",533.48,450.21,491.845
"11643","30ETH0555U2",407.03,269.03,338.03
"11644","30ETH0556T2",389,237.08,313.04
"11645","30ETH0557S2",540.94,244.44,392.69
"11646","30ETH0558R1",435.47,294.24,364.855
"11647","30ETH0559Q2",501,415.56,458.28
"11648","30ETH0560F2",440.15,246.72,343.435
"11649","30ETH0561E2",350.06,288.98,319.52
"11650","30ETH0562D2",466.82,333.45,400.135
"11651","30ETH0563C2",466.82,709.94,588.38
"11652","30ETH0564B2",385.33,318.67,352
"11653","30ETH0565A2",477.08,446.38,461.73
"11654","30ETH0566Z2",510.75,478.51,494.63
"11655","30ETH0567Z2",521.71,380.53,451.12
"11656","30ETH0569X2",508.14,388.72,448.43
"11657","30ETH0570M2",500.18,380.15,440.165
"11658","30ETH0571L2",389,378,383.5
"11659","30ETH0572K2",419.21,257.21,338.21
"11660","30ETH0573J2",589.83,492.46,541.145
"11661","30ETH0574I2",482.47,404.09,443.28
"11662","30ETH0575H2",486.75,346.75,416.75
"11663","30ETH0576G2",533.5,266.75,400.125
"11664","30ETH0577F2",406.18,275.84,341.01
"11665","30ETH0578E2",437.15,293.89,365.52
"11666","30ETH0579D2",536.16,402.88,469.52
"11667","30ETH0580T2",575.86,563.73,569.795
"11668","30ETH0581S2",448.97,297.87,373.42
"11669","30ETH0582R2",441.81,308.44,375.125
"11670","30ETH0583Q2",505.48,410.97,458.225
"11671","30ETH0584P2",428.71,283.89,356.3
"11672","30ETH0585O2",466.82,369.05,417.935
"11673","30ETH0586N2",386.8,271.17,328.985
"11674","30ETH0587M2",375.09,291.75,333.42
"11675","30ETH0588L2",397.83,361.03,379.43
"11676","30ETH0589K2",494.38,333.47,413.925
"11677","30ETH0590Z2",496.47,363.11,429.79
"11678","30ETH0591Z2",430.04,308.17,369.105
"11679","30ETH0592Y2",524,352.5,438.25
"11680","30ETH0593X2",333.43,235.6,284.515
"11681","30ETH0594W2",403.68,270.26,336.97
"11682","30ETH0595V2",518.08,395.04,456.56
"11683","30ETH0596U2",418.86,301.44,360.15
"11684","30ETH0597T2",515.25,394.11,454.68
"11685","30ETH0598S2",496.39,385.39,440.89
"11686","30ETH0599R2",457,303.8,380.4
"11687","30ETH0600Q2",481.59,368.02,424.805
"11688","30ETH0601P2",486.77,340.15,413.46
"11689","30ETH0602O2",466.7,360.15,413.425
"11690","30ETH0603N2",393.24,388.69,390.965
"11691","30ETH0604M2",512.42,431.75,472.085
"11692","30ETH0605L2",481.67,259.33,370.5
"11693","30ETH0606K2",563.73,382,472.865
"11694","30ETH0607J2",449.46,304.46,376.96
"11695","30ETH0608I2",497.62,369.4,433.51
"11696","30ETH0609H2",466.83,431.3,449.065
"11697","30ETH0610X2",425.19,300.12,362.655
"11698","30ETH0611W2",483.44,408.53,445.985
"11699","30ETH0615S2",333.45,297.09,315.27
"11700","30ETH0616R2",477,333.46,405.23
"11701","30ETH0617Q2",466.79,355.62,411.205
"11702","30ETH0618P2",511.23,351.17,431.2
"11703","30ETH0619O2",613.4,506.85,560.125
"11704","30ETH0620D2",480.15,440.15,460.15
"11705","30ETH0621C2",428.71,390.61,409.66
"11706","30ETH0622B2",506.83,333.47,420.15
"11707","30ETH0623A2",325.12,316.81,320.965
"11708","30ETH0624Z2",533.5,333.5,433.5
"11709","30ETH0625Z2",529.56,419.79,474.675
"11710","30ETH0626Y2",477.93,386.28,432.105
"11711","30ETH0627X2",511.25,344.58,427.915
"11712","30ETH0628W2",364.82,215.71,290.265
"11713","30ETH0629V2",400.12,350.12,375.12
"11714","30ETH0630K2",476.29,333.5,404.895
"11715","30ETH0631J2",466.84,266.73,366.785
"11716","30ETH0632I2",404.53,351.27,377.9
"11717","30ETH0633H2",455.2,287.04,371.12
"11718","30ETH0634G1",219.07,219.07,219.07
"11719","30ETH0635F2",444.67,366.79,405.73
"11720","30ETH0636E2",360.13,289,324.565
"11721","30ETH0637D2",562,333.46,447.73
"11722","30ETH0638C2",491.75,441.84,466.795
"11723","30ETH0639B2",493.53,404.67,449.1
"11724","30ETH0640R2",600.1,440.2,520.15
"11725","30ETH0641Q2",422.33,355.67,389
"11726","30ETH0642P2",429.31,275.09,352.2
"11727","30ETH0643O1",501.52,304.48,403
"11728","30ETH0644N2",533.5,277.83,405.665
"11729","30ETH0645M2",449.07,289,369.035
"11730","30ETH0646L2",537.61,341.8,439.705
"11731","30ETH0647K2",461.91,392.76,427.335
"11732","30ETH0648J2",393.45,340.12,366.785
"11733","30ETH0649I2",333.41,233.38,283.395
"11734","30ETH0650Y2",355.67,333.44,344.555
"11735","30ETH0651X2",507.88,323.23,415.555
"11736","30ETH0653V2",490.35,309.94,400.145
"11737","30ETH0654U2",400.14,323.93,362.035
"11738","30ETH0656S2",485.79,346.17,415.98
"11739","30ETH0657R2",496.44,229.67,363.055
"11740","30ETH0658Q2",459.76,480.87,470.315
"11741","30ETH0659P2",443.24,357,400.12
"11742","30ETH0660E2",466.81,358.47,412.64
"11743","30ETH0661D2",474.19,363.11,418.65
"11744","30ETH0662C2",514.46,409.68,462.07
"11745","30ETH0665Z2",360.13,280.07,320.1
"11746","30ETH0666Z2",416.75,283.44,350.095
"11747","30ETH0667Y2",456.58,312.96,384.77
"11748","30ETH0668X2",371.57,280.07,325.82
"11749","30ETH0669W1",484.57,484.57,484.57
"11750","30ETH0670L1",546.85,386.85,466.85
"11751","30ETH0671K2",298.61,292.87,295.74
"11752","30ETH0672J2",409.64,304.82,357.23
"11753","30ETH0674H2",364.81,270.66,317.735
"11754","30ETH0675G2",614.83,467,540.915
"11755","30ETH0676F2",507.81,353.96,430.885
"11756","30ETH0677E2",395.73,253.4,324.565
"11757","30ETH0679C2",537.93,591.27,564.6
"11758","30ETH0680S2",502.37,426.87,464.62
"11759","30ETH0681R2",537.93,351.27,444.6
"11760","30ETH0682Q2",400.11,229.67,314.89
"11761","30ETH0683P2",341.29,239.26,290.275
"11762","30ETH0684O2",530.57,408.78,469.675
"11763","30ETH0685N2",473.14,339.76,406.45
"11764","30ETH0686M1",371.57,238.14,304.855
"11765","30ETH0687L2",521.76,294.18,407.97
"11766","30ETH0688K2",520.13,404.6,462.365
"11767","30ETH0689J2",413.47,289,351.235
"11768","30ETH0691Y2",453.52,280.1,366.81
"11769","30ETH0692X2",419.76,302.06,360.91
"11770","30ETH0693W2",500.76,391.66,446.21
"11771","30ETH0694V2",523.93,371.57,447.75
"11772","30ETH0695U2",390.57,238.14,314.355
"11773","30ETH0696T2",200,200,200
"11774","30ETH0697S2",523.89,381.14,452.515
"11775","30ETH0698R2",483.5,266.75,375.125
"11776","30ETH0699Q2",515.55,375.79,445.67
"11777","30ETH0700P2",547.93,374,460.965
"11778","30ETH0702N2",484.6,315.67,400.135
"11779","30ETH0703M2",433.5,400.25,416.875
"11780","30ETH0704L2",408.08,338.82,373.45
"11781","30ETH0705K2",436,395.08,415.54
"11782","30ETH0706J2",400.06,250.06,325.06
"11783","30ETH0707I2",360.11,283.89,322
"11784","30ETH0708H2",391.81,233.38,312.595
"11785","30ETH0709G2",405.31,312.92,359.115
"11786","30ETH0710W2",346.8,333.5,340.15
"11787","30ETH0711V2",414.92,318.61,366.765
"11788","30ETH0712U2",441.81,283.44,362.625
"11789","30ETH0713T2",466.79,352.57,409.68
"11790","30ETH0714S2",511.23,417.93,464.58
"11791","30ETH0715R2",497.54,364.31,430.925
"11792","30ETH0716Q2",466.8,360.2,413.5
"11793","30ETH0717P2",374.54,282.12,328.33
"11794","30ETH0718O2",466.79,328.71,397.75
"11795","30ETH0719N2",433.56,283.44,358.5
"11796","30ETH0720C2",493.47,404.6,449.035
"11797","30ETH0722A2",358.5,216.69,287.595
"11798","30ETH0723Z2",444.67,311.17,377.92
"11799","30ETH0724Z2",483.5,350.12,416.81
"11800","30ETH0725Y2",382.22,265.1,323.66
"11801","30ETH0726X2",358.44,325.12,341.78
"11802","30ETH0727W2",452.98,310.48,381.73
"11803","30ETH0728V2",323.15,292.38,307.765
"11804","30ETH0729U2",508.5,366.81,437.655
"11805","30ETH0730J2",364.88,278.53,321.705
"11806","30ETH0731I2",633.38,366.75,500.065
"11807","30ETH0732H2",600,733.5,666.75
"11808","30ETH0733G2",333.44,340.86,337.15
"11809","30ETH0734F2",426.8,280.1,353.45
"11810","30ETH0735E1",363.06,251.89,307.475
"11811","30ETH0736D2",389,322.33,355.665
"11812","30ETH0737C2",320.1,200,260.05
"11813","30ETH0738B2",585.31,585.28,585.295
"11814","30ETH0739A2",494.89,382.55,438.72
"11815","30ETH0740Q2",466.83,449.07,457.95
"11816","30ETH0741P2",466.85,343.77,405.31
"11817","30ETH0742O2",435.53,239.24,337.385
"11818","30ETH0743N2",508.47,375.09,441.78
"11819","30ETH0744M2",482.27,312.9,397.585
"11820","30ETH0745L2",376.32,247.68,312
"11821","30ETH0746K2",483.5,266.75,375.125
"11822","30ETH0747J2",400.17,333.46,366.815
"11823","30ETH0748I2",498.21,278.53,388.37
"11824","30ETH0749H2",302.06,247.12,274.59
"11825","30ETH0750X2",500.12,333.5,416.81
"11826","30ETH0751W2",521.71,341.26,431.485
"11827","30ETH0752V2",523.98,397,460.49
"11828","30ETH0753U2",513.82,380.5,447.16
"11829","30ETH0754T2",466.82,309.18,388
"11830","30ETH0755S2",493.45,440.2,466.825
"11831","30ETH0756R2",312.92,261.62,287.27
"11832","30ETH0757Q2",433.47,289,361.235
"11833","30ETH0758P2",366.75,200,283.375
"11834","30ETH0759O2",419.11,314.43,366.77
"11835","30ETH0760D2",577.88,489.04,533.46
"11836","30ETH0761C2",515.32,491.14,503.23
"11837","30ETH0762B2",555.64,416.02,485.83
"11838","30ETH0763A2",386.73,297.87,342.3
"11839","30ETH0764Z2",474.14,370.5,422.32
"11840","30ETH0765Z2",385.33,288.97,337.15
"11841","30ETH0766Y2",511.22,377.89,444.555
"11842","30ETH0767X2",477.92,366.75,422.335
"11843","30ETH0768W2",434.78,264.08,349.43
"11844","30ETH0769V2",514.46,409.68,462.07
"11845","30ETH0770K2",433.45,313.45,373.45
"11846","30ETH0771J2",500.17,400.17,450.17
"11847","30ETH0772I2",575.09,441.94,508.515
"11848","30ETH0773H2",493.4,253.4,373.4
"11849","30ETH0774G1",478.91,430.45,454.68
"11850","30ETH0775F2",544.54,377.96,461.25
"11851","30ETH0776E2",493.4,333.4,413.4
"11852","30ETH0777D2",303.78,311.22,307.5
"11853","30ETH0778C2",544.62,400.17,472.395
"11854","30ETH0779B2",555.67,414.97,485.32
"11855","30ETH0780R2",419.76,325.59,372.675
"11856","30ETH0781Q2",443.57,321.87,382.72
"11857","30ETH0782P2",450.03,350.09,400.06
"11858","30ETH0783O2",377.92,277.83,327.875
"11859","30ETH0784N2",477.9,411.25,444.575
"11860","30ETH0785M2",347.85,221.65,284.75
"11861","30ETH0786L2",437.22,363.11,400.165
"11862","30ETH0787K2",563.08,489.11,526.095
"11863","30ETH0788J2",433.5,306.8,370.15
"11864","30ETH0789I2",466.81,282.57,374.69
"11865","30ETH0790Y2",610.35,374.46,492.405
"11866","30ETH0791X2",514.43,314.43,414.43
"11867","30ETH0792W2",466.8,300.1,383.45
"11868","30ETH0793V2",353.92,292.38,323.15
"11869","30ETH0794U2",562.07,333.43,447.75
"11870","30ETH0795T2",377.83,200,288.915
"11871","30ETH0796S2",427.59,419.88,423.735
"11872","30ETH0797R2",587.95,406.23,497.09
"11873","30ETH0798Q2",444.67,244.5,344.585
"11874","30ETH0799P2",424.14,285.44,354.79
"11875","30ETH0800O2",485,309.18,397.09
"11876","30ETH0801N2",452.95,350.14,401.545
"11877","30ETH0802M2",276.29,276.29,276.29
"11878","30ETH0803L2",481.56,333.33,407.445
"11879","30ETH0804K2",518.31,369.82,444.065
"11880","30ETH0805J2",466.85,396.24,431.545
"11881","30ETH0806I2",457.87,297.87,377.87
"11882","30ETH0807H2",375.86,254.59,315.225
"11883","30ETH0808G2",400.17,611.12,505.645
"11884","30ETH0809F2",415.62,292.38,354
"11885","30ETH0810V2",466.88,283.38,375.13
"11886","30ETH0811U2",471.9,333.46,402.68
"11887","30ETH0812T2",289,229.67,259.335
"11888","30ETH0813S2",419.14,495.39,457.265
"11889","30ETH0814R2",389.08,255.58,322.33
"11890","30ETH0817O2",518.67,437.17,477.92
"11891","30ETH0818N2",485.86,352.57,419.215
"11892","30ETH0819M2",404.06,302.06,353.06
"11893","30ETH0820B2",466.8,360.2,413.5
"11894","30ETH0821A2",374.5,271.85,323.175
"11895","30ETH0822Z2",466.8,360.2,413.5
"11896","30ETH0823Z2",442.64,224.27,333.455
"11897","30ETH0824Y2",515.65,431.3,473.475
"11898","30ETH0825X2",404.6,315.67,360.135
"11899","30ETH0826W2",533.5,444.62,489.06
"11900","30ETH0827V2",551.64,394.09,472.865
"11901","30ETH0828U2",500.25,500.25,500.25
"11902","30ETH0829T2",466.83,281.26,374.045
"11903","30ETH0830I2",460.15,313.43,386.79
"11904","30ETH0831H2",550.97,530,540.485
"11905","30ETH0832G2",493.5,426.8,460.15
"11906","30ETH0833F2",455.67,300.08,377.875
"11907","30ETH0834E2",441.43,339.79,390.61
"11908","30ETH0835D2",517.33,384.02,450.675
"11909","30ETH0836C2",466.82,297.09,381.955
"11910","30ETH0837B2",491.81,400.09,445.95
"11911","30ETH0838A2",445.68,354.5,400.09
"11912","30ETH0839Z2",440.1,280.1,360.1
"11913","30ETH0840P2",326.06,237.06,281.56
"11914","30ETH0841O2",466.79,384.02,425.405
"11915","30ETH0842N2",450.25,200,325.125
"11916","30ETH0843M2",400.18,357.7,378.94
"11917","30ETH0844L2",395,302.69,348.845
"11918","30ETH0845K2",333.5,253.4,293.45
